"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108666",145.291144820546,0.504882571433467,0.286990875126779,1.75922865565127,0.0785386789102132,0.311778912911185
"ENSG00000108669",2242.69828382846,0.0905430542310018,0.144146696242252,0.628131317549144,0.529917918782291,0.743989518975069
"ENSG00000108671",1582.85411239204,-0.50459364010717,0.205630873634917,-2.45388073876028,0.0141323843051944,0.132442660044795
"ENSG00000108679",2500.5570176026,1.01961132928887,0.374760790887096,2.7206990541229,0.00651440380381979,0.085846947299052
"ENSG00000108684",30.101189030095,-2.64174193271746,1.05955991710698,-2.49324449714035,0.0126581649411406,0.123846007377645
"ENSG00000108688",1.97905682531136,-3.85781112922968,2.10021757081929,-1.83686261025078,0.0662301801926127,NA
"ENSG00000108691",73.2487419864445,-0.0129944163933605,0.861010361399412,-0.0150920557706652,0.987958738818185,0.994820045913743
"ENSG00000108700",2.75324123130946,-0.828702403224432,1.86627720101144,-0.444040361622223,0.657013403108381,NA
"ENSG00000108733",62.4685848544132,0.230554723777515,0.367310643363603,0.627683210228372,0.530211486293885,0.744095991133812
"ENSG00000108753",9.76468360814292,-0.931039801885881,1.11347012368882,-0.836160559747607,0.40306458298913,0.651595653909817
"ENSG00000108759",4.51618590844801,-1.2105690156392,0.857077576827295,-1.41243809005067,0.157821007688865,NA
"ENSG00000108771",400.56878828995,-0.531931696058458,0.343881442275604,-1.54684618204009,0.121900341047027,0.377974558171334
"ENSG00000108773",1121.84633787343,-1.33484638662325,0.452972663035566,-2.94685859777467,0.00321019962358776,0.0593554042215213
"ENSG00000108774",489.270665548936,0.0910885667519702,0.229174837283812,0.397463211195238,0.691025910203803,0.848573858469815
"ENSG00000108784",376.69793380584,0.788430686748009,0.32753384732559,2.40717316144813,0.0160765451092204,0.142411422409697
"ENSG00000108785",10.0342661028986,0.252226337962793,0.328245860603446,0.768406759186852,0.44224556597781,0.683672466372488
"ENSG00000108786",37.1171776945509,0.135566404296261,0.267848811950654,0.506130317730276,0.612765168490081,0.799081008642146
"ENSG00000108788",547.572380664866,0.280618570939348,0.190048210066726,1.4765651875428,0.139792229205561,0.401905752796734
"ENSG00000108797",46.4801920602399,-1.198348696264,0.54952298753499,-2.18070712863072,0.0292050854467109,0.194987546229183
"ENSG00000108798",69.3194910076633,-0.278745536886292,0.522105995880899,-0.533886871795048,0.59341980549301,0.786330725493892
"ENSG00000108799",709.581039473497,-0.52827290610571,0.327603983360124,-1.61253505127561,0.106845558880359,0.356065038979647
"ENSG00000108813",7.48295391116355,0.456821855585454,0.651212833682069,0.701493938629104,0.482994816029952,NA
"ENSG00000108819",644.93990196283,-0.0515702949840808,0.228090951198036,-0.226095312914478,0.821127289966044,0.921325038618536
"ENSG00000108821",537.892527538875,-0.644116922178548,0.336965762265545,-1.91152038072923,0.0559377402316007,0.267683122341903
"ENSG00000108826",541.947998475295,0.0847894538775376,0.19550205247703,0.433701093176501,0.664505512683164,0.832458793839705
"ENSG00000108828",696.21477248665,0.0492873585888094,0.238055501228993,0.20704146022401,0.835977479359486,0.928355034861214
"ENSG00000108829",1363.86138826864,0.29573127048264,0.239930561815883,1.23257024134165,0.217736145273099,0.489870491422525
"ENSG00000108830",29.9324195649549,0.660758372043259,0.494812993718761,1.33536988808103,0.18175531508748,0.449627760633303
"ENSG00000108839",73.1540452497151,-0.650410937258762,0.440382821289269,-1.47692168226411,0.139696632104105,0.401820717793993
"ENSG00000108840",472.41243319762,0.0810905729996284,0.208817030202732,0.3883331398828,0.69776951573687,0.85312527101452
"ENSG00000108846",555.951957644241,0.366555113969514,0.393829956068087,0.930744622956366,0.351985681191201,0.610769771754724
"ENSG00000108848",1831.31654196549,0.195336373030624,0.175112450119717,1.11549106244062,0.264640046307515,0.533719923815675
"ENSG00000108852",6.71482751968593,-0.167011644740294,0.974437735211526,-0.171392833739182,0.863914889255548,NA
"ENSG00000108854",456.317353782599,0.0987507556837578,0.209453822586715,0.4714679086025,0.637306631377154,0.81400300810296
"ENSG00000108861",835.838401909852,-0.0315749077622174,0.154223803832189,-0.204734333985006,0.83777969391906,0.929229870926074
"ENSG00000108883",1141.24204010071,0.642688465522149,0.282494286249157,2.27504943216906,0.0229029646415932,0.172783403228797
"ENSG00000108924",1114.76256639925,-1.95349281908282,0.567945684446986,-3.43957683380402,0.000582624379732476,0.0378060535013115
"ENSG00000108932",78.0636668320331,-0.0152029513407399,0.464818137030793,-0.0327073109449959,0.973907993720915,0.990378070385209
"ENSG00000108946",3183.75543529534,0.378876971002764,0.160980484153336,2.35355840178664,0.0185946866401699,0.154910481006393
"ENSG00000108947",39.3527989278812,0.694805031596216,0.614414282447563,1.13084127671709,0.258121903266356,0.527895613040719
"ENSG00000108950",326.544015124334,0.149042250866387,0.351206803041626,0.424371764941929,0.671294708996862,0.835922200059183
"ENSG00000108953",3898.95020105183,0.294017337564145,0.205694794473556,1.42938637954663,0.152893211008052,0.416144650643081
"ENSG00000108958",103.157889778403,0.172758057106872,0.26542743085355,0.65086738228722,0.515132098586993,0.73388339342224
"ENSG00000108960",68.0553842595642,-0.215222018019409,0.291542670105843,-0.73821790114385,0.460382046471147,0.697306386681257
"ENSG00000108961",11.026631725898,0.588578942081541,0.390551284973583,1.50704648717608,0.13179874187483,0.392560289979405
"ENSG00000108963",218.220089201998,0.412282531510158,0.228381688689802,1.8052346222474,0.0710379752647274,0.297272180163926
"ENSG00000108984",112.136632765059,-0.269806983015535,0.426857216420724,-0.632077829860571,0.527336021268948,0.742143110234714
"ENSG00000109016",327.631209503433,0.696860148407606,0.359846911966782,1.93654614013176,0.0528008472059692,0.260563473958707
"ENSG00000109046",2289.88397666086,0.200502045350395,0.231150771681961,0.867408072624846,0.385718460302407,0.638055415841563
"ENSG00000109062",2924.41249779912,0.539363814893389,0.226573957312083,2.38051990304636,0.0172882270882358,0.148510723269491
"ENSG00000109063",33.4442012240176,-0.0589617933805215,0.272939805702144,-0.21602489687732,0.828968340826503,0.925048131355121
"ENSG00000109065",1106.00229464534,-1.17347766898572,0.445122362787025,-2.6363035585053,0.00838147141347826,0.0990528178023771
"ENSG00000109066",275.344914647823,0.400929142697878,0.250565924307101,1.60009444143924,0.109577633935448,0.359667791786155
"ENSG00000109072",3.08717157556371,-1.42500738441314,0.909805629893827,-1.56627672723836,0.117283846912138,NA
"ENSG00000109079",703.110657148159,-0.101168166472061,0.238928044781206,-0.423425247399083,0.671985027541451,0.836166874280247
"ENSG00000109083",196.789366549722,0.390468721781549,0.193207383481611,2.02098240111364,0.0432815869232285,0.235595683530873
"ENSG00000109084",82.7131673933838,-0.274665052359494,0.537984712634082,-0.510544344307998,0.609670155964047,0.797021775456983
"ENSG00000109089",174.627629437346,-0.472229451065157,0.256086786991284,-1.84402114850709,0.0651800581433326,0.285707576473654
"ENSG00000109099",154.549097850426,-0.276785542537158,0.524490325840538,-0.527722874761488,0.597691694157964,0.788847856450835
"ENSG00000109101",35.1310360693785,1.35791663575454,0.769155150414593,1.76546517958385,0.0774856173468692,0.309595203370529
"ENSG00000109103",416.409083643398,0.22622885740738,0.254805737027217,0.887848366550769,0.3746223220059,0.629360451680346
"ENSG00000109107",37.9767927308768,-0.0789053327410047,0.415607772022628,-0.189855286769538,0.849422531104618,0.935313553877145
"ENSG00000109111",1860.9333496513,0.178573943545134,0.13784955776138,1.29542630709232,0.195173207802903,0.465243737037726
"ENSG00000109113",507.412955269322,0.0382221169028956,0.230047336279615,0.166148921874226,0.868039755066351,0.943814200322851
"ENSG00000109118",648.248987603953,-0.27866949394401,0.222542523662469,-1.25220784485517,0.210494138199256,0.481985740231797
"ENSG00000109133",941.430096478542,0.0735135397726148,0.132503904497514,0.554802819218012,0.57902953860339,0.777765566094638
"ENSG00000109158",1191.92147205744,-3.04645317960243,0.821334309642415,-3.70915124795988,0.000207955181980422,0.0271600064108825
"ENSG00000109163",1.90161080749594,0.559330397052891,1.14829512276546,0.487096379636138,0.626190031913993,NA
"ENSG00000109171",628.987978520888,0.0639079638653144,0.189185539660367,0.33780575397065,0.735509573491613,0.873893730880862
"ENSG00000109180",1279.04499837023,0.434242110170345,0.257661008562214,1.68532333469266,0.0919262060333015,0.33397357454161
"ENSG00000109182",28.8693546839425,1.18949930269531,1.07345199483862,1.10810665815954,0.267815755825323,0.536585996174237
"ENSG00000109184",259.306679503834,0.0263310871532543,0.381977382597931,0.0689336289341779,0.945042450157633,0.978145492809636
"ENSG00000109189",640.253044284039,0.498230412884616,0.358168470481514,1.39105045236061,0.164210128132614,0.429480698642762
"ENSG00000109193",149.976903917918,0.349847894383424,0.663999867519121,0.526879464133853,0.598277295530515,0.788967450173445
"ENSG00000109205",2.79393702356233,-1.41576428982065,1.02591326172387,-1.3800038878937,0.167585447764091,NA
"ENSG00000109208",1.30842063601432,-1.26375674215996,1.96451946196584,-0.643290517924087,0.520035607800014,NA
"ENSG00000109220",174.71125566332,0.367687053136781,0.351039831716056,1.04742259970712,0.294904712938588,0.561123861376075
"ENSG00000109255",402.550506774465,-0.631797095021834,0.414479125531207,-1.52431583668323,0.127429832965163,0.386874255989143
"ENSG00000109265",66.8826824664738,-0.908276359211148,0.567454091095855,-1.60061646124906,0.109461894037227,0.359667791786155
"ENSG00000109270",765.26953305142,-0.0413977121967969,0.309145300462342,-0.133910210295562,0.893473576359483,0.955445928722357
"ENSG00000109272",65.5920727648222,1.04875886795938,1.10525748374403,0.94888194233866,0.3426806596623,0.60226557231705
"ENSG00000109320",880.384166174406,0.222553521408198,0.204789599107839,1.08674230711787,0.277150711040613,0.544137814045171
"ENSG00000109321",1149.90883535881,-0.31083325455046,0.580521646338707,-0.535437836833225,0.592347132130969,0.785747052939935
"ENSG00000109323",443.533182186626,-0.230180372080526,0.327743978471714,-0.702317623511705,0.482481105054362,0.712145531702424
"ENSG00000109332",4328.10137857557,0.0136403846940234,0.211834821525269,0.064391607554456,0.948658412361652,0.979961750401797
"ENSG00000109339",480.4287324871,1.1403857020917,0.430898254852102,2.64653126173165,0.00813219881974077,0.0969481027899909
"ENSG00000109381",537.274030054695,0.407762706903879,0.255776017465995,1.59421790574283,0.110887237381621,0.362314780699963
"ENSG00000109390",354.297576262836,0.443620670469902,0.259968151963152,1.70644237426737,0.087925746791616,0.329299988668874
"ENSG00000109436",658.958680968569,0.0178350712844519,0.317747966350261,0.0561296158377042,0.955238551095196,0.982641951196656
"ENSG00000109445",403.805919098789,0.158921339508121,0.156702577588946,1.01415906460068,0.310506858082367,0.574541221890392
"ENSG00000109452",329.208567262273,0.096505802912996,0.250111956226253,0.385850418225093,0.699607452847873,0.854455346991818
"ENSG00000109458",215.893245341368,-0.192120642430455,0.171284228029776,-1.12164817882156,0.262012058150872,0.531046095193044
"ENSG00000109466",942.579898181733,0.105392389117463,0.16245029955961,0.648766973056831,0.516489007909124,0.734639630095917
"ENSG00000109472",201.563749200263,0.412628950561702,0.410264550304704,1.00576311127842,0.314529536078379,0.577800530602877
"ENSG00000109475",2391.46139064007,0.479914346669825,0.304095391271944,1.57817040456444,0.11452646735207,0.367807817809739
"ENSG00000109501",189.8527192267,0.134715134441529,0.254402119101345,0.529536211873547,0.596433531048476,0.788108619290437
"ENSG00000109511",5.97338816436997,-1.40483430386208,0.955617464435987,-1.47008019018491,0.141540036864626,NA
"ENSG00000109519",462.642701667849,-0.0653689077075846,0.21730542192113,-0.300815815499118,0.763554947653205,0.889787122165774
"ENSG00000109534",238.774628711803,0.561861994271682,0.329560941657808,1.70488041284661,0.0882167301500965,0.329765242558814
"ENSG00000109536",333.73011182582,0.328015263975964,0.170574550857115,1.92300236071401,0.0544797533835143,0.265031398132612
"ENSG00000109572",1588.04294075338,-0.232318102529982,0.195326552249073,-1.18938311179393,0.23428894340405,0.505024006683518
"ENSG00000109576",37.7585561425831,0.409756259557898,0.422691805214782,0.969397216843816,0.332347040427488,0.592538030454594
"ENSG00000109586",1036.15075076337,0.346148212849996,0.321566815760817,1.0764425801556,0.281729367828572,0.54803725332747
"ENSG00000109606",1475.35337448285,0.0771546536616624,0.196610247506504,0.392424375840889,0.694744678198956,0.85115347899551
"ENSG00000109610",286.210589157156,-2.48077128275486,0.853585907689606,-2.90629362599196,0.00365738067896624,0.0630736676385221
"ENSG00000109618",218.080654128444,0.323081259483932,0.354157044147968,0.912254224001675,0.361634905471792,0.618879558982916
"ENSG00000109654",2041.24954364421,-0.0580346004174257,0.381830953718717,-0.15199029793739,0.87919458787218,0.949035850932779
"ENSG00000109667",114.275472372527,-0.20527330399159,0.33059510652964,-0.620920576067831,0.534651882199842,0.746953522144019
"ENSG00000109670",281.499912556833,0.33285719520265,0.16595393149353,2.00572045631608,0.0448860814282249,0.240561709274896
"ENSG00000109674",40.7821989471319,-2.84176572602717,0.5952159258151,-4.77434423841331,1.80293761445074e-06,0.00264065969887946
"ENSG00000109680",36.471270820888,-0.178646297374038,0.420111107438599,-0.425235834546813,0.670664763807563,0.835751802988542
"ENSG00000109684",13.086102225339,-0.110452586024455,0.67079306866489,-0.164659700858708,0.869211837986035,0.944509957538612
"ENSG00000109685",3358.94229872596,-1.7457528882558,0.498059226348948,-3.50511103077668,0.000456416895219223,0.0362745288235278
"ENSG00000109686",1017.37657690656,0.0747379492998825,0.227510866077635,0.328502768190331,0.74253155160572,0.878214769895327
"ENSG00000109689",1793.58146637391,0.148159859958533,0.197491716390562,0.750207971586669,0.453129458463628,0.691480207322817
"ENSG00000109705",78.5733817177106,-2.72111359500764,0.957932612122571,-2.84061066568998,0.00450272470581237,0.0705874389087788
"ENSG00000109736",440.057386794359,0.402355511114092,0.173842081728206,2.31448856982256,0.0206409375216651,0.16322499956874
"ENSG00000109738",4.90812016098699,0.469685589175835,1.10067737668658,0.426724123820689,0.669580277503414,NA
"ENSG00000109743",142.478898144623,1.00431926653721,0.527578596079964,1.90363914305763,0.0569571972588853,0.270223815315466
"ENSG00000109756",595.026233457352,0.203506620495828,0.203289809462348,1.00106651206006,0.316794653700208,0.580144179166096
"ENSG00000109758",96.1579543144951,-2.13477508071002,0.700475601953385,-3.04760804624296,0.00230670583794071,0.0503716754067884
"ENSG00000109762",135.419048546602,0.130485756093027,0.275457856464294,0.473704971671196,0.635710307531518,0.813447220831603
"ENSG00000109771",41.9828411324156,0.697642875350165,0.476050501666,1.46548081119266,0.142789783899148,0.40541463844531
"ENSG00000109775",165.620009115177,0.0986408004134396,0.387689359932849,0.254432570526374,0.799161391035312,0.908208408977391
"ENSG00000109787",2979.25000219897,-0.378640962803309,0.178822688704095,-2.11741007557414,0.0342250598262086,0.210367161791489
"ENSG00000109790",210.177733599151,-0.0477892705974614,0.166244288182392,-0.287464135579985,0.773756959218923,0.894911526244233
"ENSG00000109794",67.7414545133826,0.552823887337722,0.410866675746781,1.34550675430886,0.178461641571307,0.445936626909535
"ENSG00000109805",26.8292668080535,-0.329342977137728,0.773029986352022,-0.426041658088736,0.67007749112847,0.835604039922775
"ENSG00000109814",559.191554100311,0.018388288521417,0.309669012602686,0.059380460340117,0.95264907598307,0.981364948657767
"ENSG00000109819",98.5552844728398,0.95865162701604,0.733802192954078,1.30641695571498,0.191410802832517,0.460342307304805
"ENSG00000109832",10.9152024677126,-0.40622951122582,0.849070432062624,-0.478440298808872,0.632336856850964,0.811784238511556
"ENSG00000109846",45.2035203163595,0.164131215831769,0.737506827476316,0.222548740861711,0.823886734715625,0.922503003076715
"ENSG00000109854",751.344858439087,-0.157228434099285,0.173397726109536,-0.906750264994615,0.364538875905319,0.621300777195459
"ENSG00000109861",3621.14030028078,0.248390961374192,0.237025921898826,1.04794850868766,0.294662331107965,0.560955445118265
"ENSG00000109881",92.3933738886636,0.396927507171313,0.45656368242244,0.869380378801247,0.384639111554699,0.637232365066583
"ENSG00000109906",57.6303201309899,-0.705854367388951,0.775725738531807,-0.909927739054915,0.362860619730816,0.619986418430162
"ENSG00000109911",95.0844224344275,0.173173745129661,0.301332239746876,0.574693717722104,0.565498456973919,0.768761498080378
"ENSG00000109917",440.599365309407,0.09677823186072,0.16743712157326,0.577997465265647,0.56326583053749,0.76756272698368
"ENSG00000109919",1112.8653492717,-0.308773913426322,0.223862279145175,-1.37930300095838,0.16780135167158,0.434166814956988
"ENSG00000109920",1354.28716563069,-0.204361248002922,0.183712217007422,-1.11239879052064,0.265966724427361,0.534673774315826
"ENSG00000109927",78.4427773393737,-2.05743419252912,0.69957244498835,-2.94098803814862,0.00327167167668779,0.0596393324068387
"ENSG00000109929",443.889042862753,0.598203514146335,0.317717740088984,1.88281433066594,0.0597255342730011,0.275083575981107
"ENSG00000109943",13.9746974739959,-0.836422427715605,0.924840820053324,-0.904396096689784,0.36578540718358,0.622000206211606
"ENSG00000109944",52.8266026739072,0.836907898976366,0.443247821796803,1.88812636593176,0.0590089880451052,0.273750972820109
"ENSG00000109956",178.759707827875,-1.84302833437654,0.829070505553297,-2.22300554902331,0.026215425800999,0.185489063509139
"ENSG00000109971",10926.8186679663,0.353787262258259,0.215843094123226,1.63909465667815,0.101193547705044,0.348049318095528
"ENSG00000109991",0.796304920563842,-0.551276506481468,2.24947555334588,-0.245068903132331,0.806403080539106,NA
"ENSG00000110002",1244.43473200514,0.201170828309611,0.241336332093608,0.833570422507219,0.404523098625891,0.652463237556247
"ENSG00000110011",389.992028014095,-0.709618726188606,0.338623030844349,-2.09560089406556,0.0361176098524762,0.215038208485779
"ENSG00000110013",275.398561937204,0.432856334405943,0.332429998143022,1.30209769522579,0.19288299095296,0.462266330501197
"ENSG00000110025",23.7251964171025,0.324153774290237,0.435404495210419,0.744488809500193,0.456580808755947,0.69409877323877
"ENSG00000110031",220.744600404425,-0.0493586874843142,0.307599645659582,-0.160464058332951,0.872515532010512,0.946037911768226
"ENSG00000110042",1676.71258094649,0.764844767792705,0.459049543016194,1.6661486312943,0.0956838144000128,0.339468494041516
"ENSG00000110046",1017.62469497303,0.0332676723003952,0.328932228410633,0.10113837875097,0.919440612390116,0.965757855859699
"ENSG00000110047",1895.14448893535,-0.370541620998207,0.432234685653227,-0.857269518845336,0.391295950069848,0.642292943978724
"ENSG00000110048",1064.04909038208,0.319977620684424,0.224188684995374,1.42726926959327,0.153502294809019,0.416675212478016
"ENSG00000110057",1732.91020065482,-0.461029452695445,0.321658399566545,-1.43328902126203,0.151775258165854,0.415552806557694
"ENSG00000110060",133.649496279195,0.334578229909792,0.262357270226441,1.27527714258125,0.202211165120198,0.473347015002581
"ENSG00000110063",213.549276695677,0.546050801445284,0.322743455237323,1.69190356174305,0.090664362782179,0.333217365321352
"ENSG00000110066",856.664777136106,0.114853524623696,0.137524773792735,0.83514788976707,0.40363444560654,0.652009923058653
"ENSG00000110074",386.805328565747,0.409761025956318,0.28596788736411,1.43289174785765,0.151888775931346,0.415552806557694
"ENSG00000110075",1263.96937702012,0.186440375911224,0.153832819958708,1.21196748497017,0.225524827374937,0.496578443397903
"ENSG00000110076",92.7172126108644,-1.99724161721695,0.85420543731684,-2.33812796075207,0.0193806111400825,0.157573129035445
"ENSG00000110077",380.731214155725,-0.392944337396688,0.375314628859469,-1.04697314514703,0.295111964165729,0.561392105951222
"ENSG00000110079",50.1810419253015,-0.459616329919762,0.42800783569814,-1.07385026998411,0.282889795024422,0.549430131418055
"ENSG00000110080",1802.74714670595,0.0260299569142189,0.276675525525338,0.0940811691413416,0.925044678873237,0.968733339435013
"ENSG00000110090",1104.53015746547,-0.456974316019932,0.248165225596036,-1.84141156329371,0.0655612695554036,0.286333084607785
"ENSG00000110092",878.500223512021,0.176295785309009,0.349591498644273,0.504290825127869,0.614057023859139,0.799965271365704
"ENSG00000110104",94.0693030534224,0.321072737732934,0.329949598808871,0.973096311957999,0.330505436848556,0.591340663465426
"ENSG00000110107",796.735473181373,0.474350751918075,0.294565116865646,1.6103425855901,0.107323087219744,0.356769490365652
"ENSG00000110108",783.253736575466,0.0922301453096638,0.273729302404484,0.336939248007059,0.736162697821369,0.874262488059028
"ENSG00000110148",3.8426507086977,-0.771847196449487,2.21545840923029,-0.348391643568541,0.727546077378989,NA
"ENSG00000110169",151.175067568438,-0.802727770453529,0.518969024715827,-1.54677395417401,0.121917762874675,0.377974558171334
"ENSG00000110171",412.887737664695,0.225736759537125,0.290286221969697,0.777635114768517,0.436784153743432,0.679530163533263
"ENSG00000110172",1144.42900141278,-1.48982604047206,0.467240897354292,-3.18856086637121,0.00142982904766742,0.0440858784680883
"ENSG00000110195",187.622221982025,0.756386213711686,0.634277926252926,1.1925154296006,0.233059204369897,0.504154339656583
"ENSG00000110200",42.6395148971288,0.0131816566134385,0.303012344683589,0.0435020448662019,0.965301334503406,0.987633454113878
"ENSG00000110203",28.8900178206775,2.0442184153678,1.11793988230021,1.82855844731269,0.067465782354401,0.29029525768314
"ENSG00000110218",169.870742121184,0.215066639346836,0.169584322163985,1.26819883231228,0.204726953934797,0.47611729504741
"ENSG00000110237",400.477713041137,-0.0113527153365486,0.268033808437863,-0.0423555349331255,0.966215274498366,0.987936204470904
"ENSG00000110274",842.577096354937,-1.09831493677727,0.429030243479906,-2.55999420429835,0.010467390890493,0.111370231224692
"ENSG00000110315",1799.13885398459,0.314169442753938,0.227108375676509,1.38334591059485,0.166558827069181,0.432573462921835
"ENSG00000110318",132.432050389845,0.634302380532881,0.721272260978183,0.879421564989407,0.379172743710541,0.633292914375225
"ENSG00000110321",12107.6735965967,0.241280985142671,0.222241120784454,1.08567210375384,0.277624086841745,0.544622424873381
"ENSG00000110324",310.828512083814,-0.160757832032783,0.604175544732238,-0.266078018937408,0.790179123323959,0.903760761030666
"ENSG00000110328",203.197056638934,0.0760025166026525,0.220676195284585,0.344407408803834,0.730539917887771,0.870509124609992
"ENSG00000110330",916.523242023076,0.0602454118025023,0.155647105221102,0.387064132782435,0.698708729907536,0.853917183618669
"ENSG00000110344",476.456423002808,0.379237967905365,0.320886559612449,1.18184435136015,0.237267466039181,0.507307362756787
"ENSG00000110347",135.485400220651,-1.01452514886977,0.690002492864071,-1.47032099066579,0.141474838624766,0.403722377436933
"ENSG00000110367",1090.93785038055,-0.0800117242624463,0.194403690216361,-0.411575130973068,0.680650862727809,0.841985155660819
"ENSG00000110375",17.4750653630586,-0.480860116628398,0.612732932506791,-0.784779291462464,0.432582983785394,0.675715249677725
"ENSG00000110395",504.703880129112,-0.170877661401226,0.344955829973718,-0.495360989881646,0.62034532616865,0.803244563847446
"ENSG00000110400",1687.29868537153,0.224667701184369,0.497386067585455,0.451696812246896,0.651487415021841,0.823343571341932
"ENSG00000110422",1218.53171178203,0.229564315344042,0.203393067198679,1.12867325571032,0.259035695301752,0.528615339586229
"ENSG00000110427",184.933097300756,-1.66952801122647,0.645992005360303,-2.58444067012143,0.00975370841090198,0.107248189923104
"ENSG00000110429",879.399365312482,-0.143214361179893,0.257347861579705,-0.556501073297387,0.57786836092188,0.776998187819839
"ENSG00000110435",353.062294206164,0.40334476467796,0.356563272361067,1.13120109653223,0.257970460529457,0.527887828374713
"ENSG00000110436",6.06194552278163,0.664050534113598,0.88406500614562,0.751133151405631,0.452572526211089,NA
"ENSG00000110442",353.236278525392,0.211341970806473,0.201057177077956,1.05115357669888,0.293188060586539,0.559550044203793
"ENSG00000110446",262.291648318496,-0.492061085288693,0.517186125799638,-0.951419732166834,0.341391347497809,0.600929657519322
"ENSG00000110448",59.9235476795871,-0.624591391729318,0.578441813456687,-1.07978257656867,0.280239011720582,0.547155605747513
"ENSG00000110455",366.470961491581,0.495785032340422,0.49976656781929,0.992033209631766,0.321181325596279,0.583907765754697
"ENSG00000110484",2.7453363357717,-3.57498962555829,3.33193875162619,-1.0729457808351,0.283295443637636,NA
"ENSG00000110492",1727.96847318692,0.911201742203186,0.3649334383025,2.49689846576315,0.0125284823503795,0.123198265297522
"ENSG00000110497",385.903340502401,-0.171427602641473,0.184103918928482,-0.93114586391866,0.351778116869937,0.610616294456789
"ENSG00000110514",993.449966754873,0.17965595337773,0.187030901054891,0.960568293070476,0.33676927748383,0.595934424321401
"ENSG00000110536",59.8864327516425,-0.836951737344212,0.466174457067894,-1.79536163909195,0.0725961001820657,0.30039361097109
"ENSG00000110583",465.777286556689,0.590075540198371,0.355521334755599,1.65974720083681,0.096965319504768,0.341862771053175
"ENSG00000110619",769.228213348096,0.186424065440626,0.104185418617373,1.78934891191712,0.0735586414691235,0.302423650629936
"ENSG00000110628",359.865947120404,0.90098681282716,0.332903433883726,2.70645094379486,0.0068006629207361,0.0880160110843935
"ENSG00000110651",2289.52409540401,0.46479785429919,0.293103761634424,1.58577921930225,0.112789401273304,0.36536684712125
"ENSG00000110660",120.024362970316,-0.0345114174149434,0.433205240491107,-0.0796652814629371,0.936503473036602,0.974168684992614
"ENSG00000110665",31.3069830230825,0.223697718096175,0.777154817966446,0.287841898325377,0.773467763740991,0.894776069361814
"ENSG00000110675",3.78972251584703,-0.453772537536574,1.72865517824926,-0.262500320044246,0.79293573864772,NA
"ENSG00000110680",2.30811781646328,-2.37951883618277,2.64707308774348,-0.898924494076288,0.368692880203292,NA
"ENSG00000110693",44.0944561421808,-1.36161627313296,0.605912459758351,-2.24721616333157,0.0246262156934239,0.17933365139769
"ENSG00000110696",1427.9287529325,0.285262389807273,0.203959828627638,1.39862046230714,0.161926826888227,0.427328707677116
"ENSG00000110697",1055.58155132596,0.201988365680864,0.152991536139458,1.32025843244521,0.186748748807494,0.455224129062511
"ENSG00000110700",2742.25544209765,0.428580289149996,0.285291735834332,1.50225273051327,0.133031851353762,0.393848398973899
"ENSG00000110711",252.278372809879,0.15799084900011,0.250140168366324,0.631609269442629,0.527642228028929,0.742219842259215
"ENSG00000110713",1433.80277365769,0.298517964792909,0.234764188472027,1.27156516816226,0.203527659206839,0.474786252682095
"ENSG00000110717",525.072215848862,0.626565144562745,0.357026353130225,1.75495489077863,0.0792670239612645,0.313357449443911
"ENSG00000110719",2685.25759037513,0.433122217528237,0.288126490523944,1.50323636240675,0.132778103810853,0.393395368672958
"ENSG00000110721",654.998678986845,0.629593289768049,0.373417932398116,1.68602853570732,0.0917903032372058,0.333775521879572
"ENSG00000110723",1474.42375601885,-1.12344584680914,0.422193971710258,-2.66097083825758,0.00779157050124474,0.09474853022997
"ENSG00000110756",398.872781112595,0.0952764344084712,0.171728341605416,0.554809028712278,0.579025290879456,0.777765566094638
"ENSG00000110768",607.057478429912,-0.116008970360483,0.232399682295392,-0.499178696006259,0.617653501462169,0.801952775014891
"ENSG00000110777",124.102093445553,-0.503516700615276,0.45937209959497,-1.09609769739875,0.27303602221491,0.540217420629399
"ENSG00000110786",4.67450350999542,-0.653106541542984,1.30415149993613,-0.500790392508057,0.616518647873357,NA
"ENSG00000110799",530.223477697972,-0.856082653108472,0.431342335751781,-1.98469424898072,0.0471784990558744,0.246633674458503
"ENSG00000110801",89.9925976340112,0.526788363132315,0.280707427692771,1.87664561448255,0.0605666811584962,0.276473685920518
"ENSG00000110811",72.2048918513845,-0.372682810659485,0.572161638646102,-0.651359310878233,0.514814569980889,0.733694960413244
"ENSG00000110841",405.331950609906,-0.360010124540754,0.303252355461461,-1.18716348960563,0.2351631391256,0.50571789908447
"ENSG00000110844",131.173423392706,-0.0165289247268253,0.328500829279635,-0.050316234400599,0.959870386975056,0.98502761748615
"ENSG00000110848",497.202604439503,1.03749617559046,0.879711528206483,1.17935953130643,0.23825504237872,0.507892675327545
"ENSG00000110851",428.119647678613,0.0688376010762121,0.158137257626866,0.435302863532883,0.663342606658146,0.83208410078674
"ENSG00000110852",663.121932974688,0.889968773151069,0.374831686373446,2.37431574091735,0.0175815089157217,0.150265598644196
"ENSG00000110871",231.725919963763,0.355598493450754,0.333391456863027,1.0666094950263,0.286148211075182,0.552541279925894
"ENSG00000110876",730.646064706972,0.274599276906928,0.690084737951854,0.39792109838848,0.690688347269202,0.848395620120869
